beta_norm_mean,Market Sharpe Ratio,Expected Return,Volatility,R2,SR,IR,Alpha,Precision,Recall,Accuracy,hidden_dims,train_window,num_hidden_layers,dropout
4.773286714015291,0.6361514499216313,0.24280528888163166,0.7039414509751736,-0.03322557781902846,0.34492256216091877,0.20481786533881016,0.012014982109353313,0.6209048361934477,0.613251155624037,0.5476190476190477,32,12,2,1.0
6.69952231161656,0.6361514499216313,0.2410124605801262,0.6970014213896202,-0.030051068872206432,0.34578474761158556,0.19469743650321117,0.011308699165304458,0.5972644376899696,0.6055469953775039,0.5228937728937729,64,12,2,1.0
9.436253156468196,0.6361514499216313,0.2314717092495726,0.6776986870450108,-0.027964254207608175,0.341555493133483,0.19055069796546487,0.010761329818892164,0.6299093655589124,0.6425269645608629,0.5631868131868132,128,12,2,1.0
4.769034239429582,0.6724513096819876,0.09777146212499649,0.7358857756049547,-0.060033587591047155,0.13286228021545984,-0.08128831219974576,-0.004984909389227301,0.6002994011976048,0.6265625,0.5262172284644194,32,36,2,1.0
6.696502475468469,0.6724513096819876,0.13330088770679116,0.7189331512655531,-0.0511909217435067,0.18541485737879634,-0.0727735821407322,-0.004359945061443264,0.5966149506346967,0.6609375,0.5290262172284644,64,36,2,1.0
9.436783055083495,0.6724513096819876,0.11893834102709103,0.6791716253590402,-0.05132404837171212,0.1751226591131733,-0.06031845777049164,-0.003413882083594621,0.5951359084406295,0.65,0.5252808988764045,128,36,2,1.0
4.772777895121001,0.6781657446624461,0.25470141072139385,0.799044567229032,-0.041614608342449344,0.31875745254693433,-0.002131413597229477,-0.0001419245379486872,0.6121621621621621,0.7213375796178344,0.5574712643678161,32,60,2,1.0
6.6994988117837115,0.6781657446624461,0.19496682705558205,0.7390840624586681,-0.048696049528508034,0.26379519862327594,-0.02714579714544881,-0.0016719188360781005,0.5991678224687933,0.6878980891719745,0.5354406130268199,64,60,2,1.0
9.43576546516701,0.6781657446624461,0.22961246541811786,0.7445626435757844,-0.03744561426723414,0.30838569111578995,-0.02309985069080246,-0.0014332738247124811,0.6190476190476191,0.7245222929936306,0.5660919540229885,128,60,2,1.0
6.687982167771424,0.6361514499216313,0.23911626924182877,0.5415155541205686,-0.01774037635078818,0.44156860762782346,0.3119383973807529,0.014076624509093381,0.6148969889064976,0.5978428351309707,0.5384615384615384,32,12,4,1.0
